split,city,sample_id,image_path,label_path,instance_path,person_pixels,car_pixels,motorcycle_pixels,person_instances,car_instances,motorcycle_instances,has_all_three,passes_minimum,passes_ratio,selection_tier,selection_tier_name,person_ratio,car_ratio,motorcycle_ratio,total_target_pixels,balance_error,balance_score,quantity_score,instance_score,total_area_score,motorcycle_ratio_score,score
train,strasbourg,strasbourg_000001_031272,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\strasbourg\strasbourg_000001_031272_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000001_031272_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000001_031272_gtFine_instanceIds.png",954,82421,9768,2,2,1,True,False,False,3,Tier 3 - All classes present,0.010242315579270585,0.884886679621657,0.1048710047990724,93143,0.38488667962165707,0.615113320378343,0.4533684997710014,0.43679023236814946,1.0,0.5243550239953619,57.37921641376281
train,dusseldorf,dusseldorf_000195_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\dusseldorf\dusseldorf_000195_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\dusseldorf\dusseldorf_000195_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\dusseldorf\dusseldorf_000195_000019_gtFine_instanceIds.png",1851,177245,4762,4,9,1,True,False,False,3,Tier 3 - All classes present,0.010067552132624091,0.9640320247147255,0.025900423152650415,183858,0.46403202471472543,0.5359679752852746,0.4450395453641667,0.7937005259840998,1.0,0.12950211576325207,57.34292384091374
train,hamburg,hamburg_000000_055039,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hamburg\hamburg_000000_055039_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hamburg\hamburg_000000_055039_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hamburg\hamburg_000000_055039_gtFine_instanceIds.png",31037,8577,1991,18,5,3,True,False,False,3,Tier 3 - All classes present,0.7459920682610263,0.2061531065977647,0.04785482514120899,41605,0.44599206826102633,0.5540079317389737,0.38467604164363833,0.9410360288810286,0.8321,0.23927412570604495,57.33350958061375
val,frankfurt,frankfurt_000001_017459,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\frankfurt\frankfurt_000001_017459_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_017459_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_017459_gtFine_instanceIds.png",147214,76856,637,21,3,1,True,False,False,3,Tier 3 - All classes present,0.6551375791586377,0.34202761818723937,0.0028348026541229246,224707,0.3551375791586377,0.6448624208413622,0.39937402088639384,0.6299605249474366,1.0,0.014174013270614622,57.29599540081092
val,munster,munster_000069_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\munster\munster_000069_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\munster\munster_000069_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\munster\munster_000069_000019_gtFine_instanceIds.png",22708,308310,719,15,17,1,True,False,False,3,Tier 3 - All classes present,0.0684518157456057,0.9293808046735818,0.002167379580812511,331737,0.42938080467358175,0.5706191953264182,0.4158240750206987,0.7937005259840998,1.0,0.010836897904062554,57.2591824429595
val,frankfurt,frankfurt_000001_060906,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\frankfurt\frankfurt_000001_060906_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_060906_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_060906_gtFine_instanceIds.png",34393,380152,624,8,7,1,True,False,False,3,Tier 3 - All classes present,0.08284096355941797,0.9156560340487849,0.0015030023917970755,415169,0.41565603404878493,0.5843439659512151,0.39663849653615496,0.7937005259840998,1.0,0.0075150119589853775,57.21599648368968
train,krefeld,krefeld_000000_011483,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\krefeld\krefeld_000000_011483_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\krefeld\krefeld_000000_011483_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\krefeld\krefeld_000000_011483_gtFine_instanceIds.png",545,69325,8185,1,6,2,True,False,False,3,Tier 3 - All classes present,0.006982256101466915,0.8881557875856768,0.10486195631285632,78055,0.3881557875856768,0.6118442124143232,0.35465416296739716,0.6299605249474366,1.0,0.5243097815642815,57.1843501676278
train,strasbourg,strasbourg_000000_023694,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\strasbourg\strasbourg_000000_023694_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000000_023694_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000000_023694_gtFine_instanceIds.png",4932,12858,1518,5,2,1,True,False,True,3,Tier 3 - All classes present,0.2554381603480423,0.665941578620261,0.07862026103169671,19308,0.16594157862026102,0.834058421379739,0.31777203027398926,0.5503212081491045,0.38616,0.3931013051584835,56.97742241143822
train,darmstadt,darmstadt_000059_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\darmstadt\darmstadt_000059_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\darmstadt\darmstadt_000059_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\darmstadt\darmstadt_000059_000019_gtFine_instanceIds.png",5157,395841,3183,1,14,3,True,False,False,3,Tier 3 - All classes present,0.012759135139949676,0.9793656802274229,0.007875184632627461,404181,0.4793656802274229,0.5206343197725771,0.5475342069076127,0.6299605249474366,1.0,0.0393759231631373,56.8976864881587
train,bremen,bremen_000072_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000072_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000072_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000072_000019_gtFine_instanceIds.png",5031,104990,1794,5,4,1,True,False,False,3,Tier 3 - All classes present,0.044993963242856504,0.9389616777713187,0.0160443589858248,111815,0.43896167777131867,0.5610383222286813,0.44856520791019483,0.6933612743506347,1.0,0.08022179492912399,56.70001721635825
val,munster,munster_000002_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\munster\munster_000002_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\munster\munster_000002_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\munster\munster_000002_000019_gtFine_instanceIds.png",2151,23688,2765,3,10,1,True,False,False,3,Tier 3 - All classes present,0.07519927282897497,0.8281359250454482,0.09666480212557685,28604,0.32813592504544814,0.6718640749545519,0.3607842431004154,0.7211247851537042,0.57208,0.4833240106278842,56.65238212163952
train,bremen,bremen_000264_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000264_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000264_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000264_000019_gtFine_instanceIds.png",2202,67899,1295,4,9,3,True,False,False,3,Tier 3 - All classes present,0.030842063981175415,0.951019664967225,0.018138271051599528,71396,0.45101966496722506,0.5489803350327749,0.3055125307035699,1.0,1.0,0.09069135525799764,56.57804609870807
train,hanover,hanover_000000_013205,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hanover\hanover_000000_013205_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_013205_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_013205_gtFine_instanceIds.png",9377,56440,258,5,7,1,True,False,False,3,Tier 3 - All classes present,0.14191449110858873,0.8541808550889141,0.003904653802497162,66075,0.35418085508891406,0.6458191449110859,0.289219701792676,0.7937005259840998,1.0,0.01952326901248581,56.51248108504765
train,hamburg,hamburg_000000_088197,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hamburg\hamburg_000000_088197_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hamburg\hamburg_000000_088197_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hamburg\hamburg_000000_088197_gtFine_instanceIds.png",1735,353848,5173,5,18,1,True,False,False,3,Tier 3 - All classes present,0.004809344820321769,0.9808513233321137,0.014339331847564559,360756,0.48085132333211367,0.5191486766678863,0.44772772238821645,0.7937005259840998,1.0,0.07169665923782279,56.46176992431256
train,stuttgart,stuttgart_000189_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\stuttgart\stuttgart_000189_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000189_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000189_000019_gtFine_instanceIds.png",79002,1706,70563,49,3,1,True,False,False,3,Tier 3 - All classes present,0.5222547613223949,0.011277773003417707,0.4664674656741874,151271,0.4887222269965823,0.5112777730034177,0.38454980078322615,0.6299605249474366,1.0,1.0,56.437012817845044
val,frankfurt,frankfurt_000001_059642,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\frankfurt\frankfurt_000001_059642_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_059642_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_059642_gtFine_instanceIds.png",12336,157599,544,11,10,1,True,False,False,3,Tier 3 - All classes present,0.07236081863455322,0.924448172502185,0.0031910088632617507,170479,0.424448172502185,0.5755518274978151,0.37890729487436386,0.7937005259840998,1.0,0.01595504431630875,56.37457505748657
train,stuttgart,stuttgart_000179_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\stuttgart\stuttgart_000179_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000179_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000179_000019_gtFine_instanceIds.png",299123,7230,7434,58,7,6,True,False,False,3,Tier 3 - All classes present,0.9532676624589291,0.02304110750286022,0.023691230038210633,313787,0.6532676624589291,0.3467323375410709,0.563741317919464,1.0,1.0,0.11845615019105316,56.37381379018203
train,dusseldorf,dusseldorf_000072_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\dusseldorf\dusseldorf_000072_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\dusseldorf\dusseldorf_000072_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\dusseldorf\dusseldorf_000072_000019_gtFine_instanceIds.png",9222,90201,668,4,4,1,True,False,False,3,Tier 3 - All classes present,0.09213615609795087,0.9011899171753704,0.006673926726678723,100091,0.40118991717537045,0.5988100828246296,0.394942490158506,0.6933612743506347,1.0,0.03336963363339361,56.36794530116684
train,tubingen,tubingen_000014_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\tubingen\tubingen_000014_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000014_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000014_000019_gtFine_instanceIds.png",3013,113773,2216,2,11,2,True,False,False,3,Tier 3 - All classes present,0.025318902203324313,0.9560595620241676,0.018621535772508024,119002,0.45605956202416764,0.5439404379758324,0.40568563433002935,0.7937005259840998,1.0,0.09310767886254012,56.299232833008375
train,hanover,hanover_000000_027998,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hanover\hanover_000000_027998_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_027998_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_027998_gtFine_instanceIds.png",88143,33381,732,21,4,1,True,False,False,3,Tier 3 - All classes present,0.7209707499018453,0.27304181389870436,0.0059874361994503335,122256,0.4209707499018453,0.5790292500981546,0.41831524641867346,0.6933612743506347,1.0,0.029937180997251667,56.260732416732175
train,hanover,hanover_000000_027007,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hanover\hanover_000000_027007_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_027007_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_027007_gtFine_instanceIds.png",11794,209590,634,11,11,1,True,False,False,3,Tier 3 - All classes present,0.05312181895161654,0.9440225567296345,0.00285562431874893,222018,0.44402255672963453,0.5559774432703655,0.39874607327691075,0.7937005259840998,1.0,0.01427812159374465,56.17837842685216
val,munster,munster_000112_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\munster\munster_000112_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\munster\munster_000112_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\munster\munster_000112_000019_gtFine_instanceIds.png",3437,207872,2263,2,15,2,True,False,False,3,Tier 3 - All classes present,0.016092933530612627,0.9733111081977038,0.010595958271683553,213572,0.47331110819770383,0.5266888918022962,0.42686252468959723,0.7937005259840998,1.0,0.052979791358417766,56.043838259333356
train,jena,jena_000028_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\jena\jena_000028_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\jena\jena_000028_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\jena\jena_000028_000019_gtFine_instanceIds.png",69517,4320,5149,35,7,2,True,False,False,3,Tier 3 - All classes present,0.8801179955941559,0.05469323677613754,0.06518876762970653,78986,0.580117995594156,0.419882004405844,0.42010881534264977,1.0,1.0,0.3259438381485326,56.02826382725592
train,stuttgart,stuttgart_000071_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\stuttgart\stuttgart_000071_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000071_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000071_000019_gtFine_instanceIds.png",7402,156582,1248,3,5,1,True,False,False,3,Tier 3 - All classes present,0.04479761789483877,0.9476493657402925,0.007553016364868791,165232,0.44764936574029246,0.5523506342597075,0.45205147298011045,0.6786044041487267,1.0,0.03776508182434395,56.02346103114424
train,strasbourg,strasbourg_000000_006106,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\strasbourg\strasbourg_000000_006106_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000000_006106_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000000_006106_gtFine_instanceIds.png",9499,211519,1146,5,3,1,True,False,False,3,Tier 3 - All classes present,0.04275670225599107,0.952084946255919,0.0051583514880898795,222164,0.452084946255919,0.547915053744081,0.47747888213761075,0.6299605249474366,1.0,0.025791757440449398,55.81933527530536
train,erfurt,erfurt_000015_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\erfurt\erfurt_000015_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\erfurt\erfurt_000015_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\erfurt\erfurt_000015_000019_gtFine_instanceIds.png",4195,263562,3995,1,14,1,True,False,False,3,Tier 3 - All classes present,0.015436868909888428,0.9698622273249139,0.01470090376519768,271752,0.4698622273249139,0.5301377726750861,0.5513358711906731,0.5,1.0,0.0735045188259884,55.613109636853586
train,hanover,hanover_000000_042255,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hanover\hanover_000000_042255_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_042255_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_042255_gtFine_instanceIds.png",33517,598305,558,8,16,1,True,False,False,3,Tier 3 - All classes present,0.053001359941807144,0.9461162592112338,0.0008823808469591069,632380,0.44611625921123377,0.5538837407887662,0.382130233456612,0.7937005259840998,1.0,0.004411904234795534,55.54682404618448
val,frankfurt,frankfurt_000001_012038,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\frankfurt\frankfurt_000001_012038_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_012038_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_012038_gtFine_instanceIds.png",55230,8601,3795,13,2,2,True,False,False,3,Tier 3 - All classes present,0.8166977198119066,0.12718481057581404,0.0561174696122793,67626,0.5166977198119067,0.4833022801880933,0.47739715263463717,0.6933612743506347,1.0,0.28058734806139646,55.45736164212934
train,cologne,cologne_000121_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\cologne\cologne_000121_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\cologne\cologne_000121_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\cologne\cologne_000121_000019_gtFine_instanceIds.png",191462,24753,1900,7,8,1,True,False,False,3,Tier 3 - All classes present,0.8778029938335282,0.11348600508905853,0.00871100107741329,218115,0.5778029938335283,0.4221970061664717,0.539204360969933,0.7937005259840998,1.0,0.04355500538706645,55.18729399245369
